file_nm,element_id,amount,unit_ref,decimals,contextref
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,-958008000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,-934523000,,-3,Prior1YearDuration_ValuationDifferenceOnAvailableForSaleSecuritiesMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,-146789000,,-3,Prior1YearDuration_DeferredGainsOrLossesOnHedgesMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,-1081313000,,-3,Prior1YearDuration_ValuationAndTranslationAdjustmentsMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,123305000,,-3,Prior1YearDuration_SubscriptionRightsToSharesMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,867458000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,13706346000,,-3,Prior1YearInstant_ValuationDifferenceOnAvailableForSaleSecuritiesMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,-28723000,,-3,Prior1YearInstant_DeferredGainsOrLossesOnHedgesMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,13677623000,,-3,Prior1YearInstant_ValuationAndTranslationAdjustmentsMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,264144000,,-3,Prior1YearInstant_SubscriptionRightsToSharesMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,42111257000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,1387098000,,-3,Prior1YearInstant_CapitalStockMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,761469000,,-3,Prior1YearInstant_CapitalSurplusMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,26395036000,,-3,Prior1YearInstant_RetainedEarningsMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,-374113000,,-3,Prior1YearInstant_TreasuryStockMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,28169489000,,-3,Prior1YearInstant_ShareholdersEquityMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:dividendsfromsurplus,-785382000,,-3,CurrentYearDuration_RetainedEarningsMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:dividendsfromsurplus,-785382000,,-3,CurrentYearDuration_ShareholdersEquityMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:profitlossattributabletoownersofparent,2392997000,,-3,CurrentYearDuration_RetainedEarningsMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:profitlossattributabletoownersofparent,2392997000,,-3,CurrentYearDuration_ShareholdersEquityMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:purchaseoftreasurystock,-520000,,-3,CurrentYearDuration_TreasuryStockMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:purchaseoftreasurystock,-520000,,-3,CurrentYearDuration_ShareholdersEquityMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,1607614000,,-3,CurrentYearDuration_RetainedEarningsMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,-520000,,-3,CurrentYearDuration_TreasuryStockMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,1607094000,,-3,CurrentYearDuration_ShareholdersEquityMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,1387098000,,-3,CurrentYearInstant_CapitalStockMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,761469000,,-3,CurrentYearInstant_CapitalSurplusMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,28002651000,,-3,CurrentYearInstant_RetainedEarningsMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,-374633000,,-3,CurrentYearInstant_TreasuryStockMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,29776584000,,-3,CurrentYearInstant_ShareholdersEquityMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,13706346000,,-3,Prior1YearInstant_ValuationDifferenceOnAvailableForSaleSecuritiesMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,-28723000,,-3,Prior1YearInstant_DeferredGainsOrLossesOnHedgesMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,13677623000,,-3,Prior1YearInstant_ValuationAndTranslationAdjustmentsMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,264144000,,-3,Prior1YearInstant_SubscriptionRightsToSharesMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,42111257000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:dividendsfromsurplus,-785382000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:profitlossattributabletoownersofparent,2392997000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:purchaseoftreasurystock,-520000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,5582000,,-3,CurrentYearDuration_ValuationDifferenceOnAvailableForSaleSecuritiesMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,61058000,,-3,CurrentYearDuration_DeferredGainsOrLossesOnHedgesMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,66640000,,-3,CurrentYearDuration_ValuationAndTranslationAdjustmentsMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,112308000,,-3,CurrentYearDuration_SubscriptionRightsToSharesMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netchangesofitemsotherthanshareholdersequity,178948000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,5582000,,-3,CurrentYearDuration_ValuationDifferenceOnAvailableForSaleSecuritiesMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,61058000,,-3,CurrentYearDuration_DeferredGainsOrLossesOnHedgesMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,66640000,,-3,CurrentYearDuration_ValuationAndTranslationAdjustmentsMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,112308000,,-3,CurrentYearDuration_SubscriptionRightsToSharesMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:totalchangesofitemsduringtheperiod,1786043000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,13711929000,,-3,CurrentYearInstant_ValuationDifferenceOnAvailableForSaleSecuritiesMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,32335000,,-3,CurrentYearInstant_DeferredGainsOrLossesOnHedgesMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,13744264000,,-3,CurrentYearInstant_ValuationAndTranslationAdjustmentsMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,376452000,,-3,CurrentYearInstant_SubscriptionRightsToSharesMember
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netassets,43897300000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:incomebeforeincometaxes,4123143000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:incomebeforeincometaxes,3662104000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:depreciationandamortizationopecf,366456000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:depreciationandamortizationopecf,351133000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:increasedecreaseinallowancefordoubtfulaccountsopecf,122000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:increasedecreaseinallowancefordoubtfulaccountsopecf,3749000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:interestanddividendsincomeopecf,-273842000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:interestanddividendsincomeopecf,-363500000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:interestexpensesopecf,4940000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:interestexpensesopecf,3391000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:equityinearningslossesofaffiliatesopecf,-2804000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:equityinearningslossesofaffiliatesopecf,-525000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:increasedecreaseinprovisionfordirectorsbonusesopecf,16000000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:increasedecreaseinnetdefinedbenefitliabilityopecf,-12991000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:increasedecreaseinnetdefinedbenefitliabilityopecf,14175000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:sharebasedcompensationexpensesopecf,123305000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:sharebasedcompensationexpensesopecf,112308000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:lossgainondisposalofnoncurrentassetsopecf,22135000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:lossgainondisposalofnoncurrentassetsopecf,21883000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:lossgainonsalesofinvestmentsecuritiesopecf,-53630000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:decreaseincreaseinnotesandaccountsreceivabletradeopecf,-2250335000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:decreaseincreaseinnotesandaccountsreceivabletradeopecf,-838121000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:decreaseincreaseininventoriesopecf,552628000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:decreaseincreaseininventoriesopecf,-1053544000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:increasedecreaseinnotesandaccountspayabletradeopecf,827159000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:increasedecreaseinnotesandaccountspayabletradeopecf,-41671000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:increasedecreaseinguaranteedepositsreceivedopecf,-59724000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:increasedecreaseinguaranteedepositsreceivedopecf,-60053000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:increasedecreaseinlongtermaccountspayableotheropecf,-400000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:decreaseincreaseinothercurrentassetsopecf,-24578000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:decreaseincreaseinothercurrentassetsopecf,5123000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:increasedecreaseinothercurrentliabilitiesopecf,-127806000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:increasedecreaseinothercurrentliabilitiesopecf,-18667000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:othernetopecf,-145556000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:othernetopecf,-120370000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:subtotalopecf,3084222000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:subtotalopecf,1677416000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:interestanddividendsincomereceivedopecfinvcf,274894000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:interestanddividendsincomereceivedopecfinvcf,366321000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:interestexpensespaidopecffincf,-4769000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:interestexpensespaidopecffincf,-3197000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:incometaxesrefundopecf,137588000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:incometaxespaidopecf,-3264567000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:incometaxespaidopecf,-819213000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netcashprovidedbyusedinoperatingactivities,89779000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netcashprovidedbyusedinoperatingactivities,1358915000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:paymentsintotimedepositsinvcf,-4704929000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:paymentsintotimedepositsinvcf,-5356289000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:proceedsfromwithdrawaloftimedepositsinvcf,4703957000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:proceedsfromwithdrawaloftimedepositsinvcf,5105933000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:purchaseofshortterminvestmentsecuritiesinvcf,-15999193000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:purchaseofshortterminvestmentsecuritiesinvcf,-17999924000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:proceedsfromredemptionofsecuritiesinvcf,20000000000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:proceedsfromredemptionofsecuritiesinvcf,16000000000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:purchaseofpropertyplantandequipmentinvcf,-393703000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:purchaseofpropertyplantandequipmentinvcf,-261926000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:proceedsfromsalesofpropertyplantandequipmentinvcf,4490000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:proceedsfromsalesofpropertyplantandequipmentinvcf,224000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:paymentsforretirementofpropertyplantandequipmentinvcf,-6903000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:paymentsforretirementofpropertyplantandequipmentinvcf,-2054000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:purchaseofintangibleassetsinvcf,-13691000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:purchaseofintangibleassetsinvcf,-5052000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:purchaseofinvestmentsecuritiesinvcf,-52679000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:proceedsfromsalesofinvestmentsecuritiesinvcf,53738000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:collectionofloansreceivableinvcf,350000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:collectionofloansreceivableinvcf,340000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:paymentsforleaseandguaranteedepositsinvcf,-1469000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:paymentsforleaseandguaranteedepositsinvcf,-2856000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netcashprovidedbyusedininvestmentactivities,3642644000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netcashprovidedbyusedininvestmentactivities,-2574285000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:increaseinshorttermloanspayablefincf,1440000000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:increaseinshorttermloanspayablefincf,1440000000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:decreaseinshorttermloanspayablefincf,-1440000000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:decreaseinshorttermloanspayablefincf,-1440000000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:repaymentoflongtermloanspayablefincf,-44200000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:repaymentoflongtermloanspayablefincf,-77200000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:purchaseoftreasurystockfincf,-633000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:purchaseoftreasurystockfincf,-520000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:cashdividendspaidfincf,-782472000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:cashdividendspaidfincf,-783005000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netcashprovidedbyusedinfinancingactivities,-827305000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netcashprovidedbyusedinfinancingactivities,-860726000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netincreasedecreaseincashandcashequivalents,2905118000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:netincreasedecreaseincashandcashequivalents,-2076095000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:cashandcashequivalents,4804471000,,-3,Prior2YearInstant
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:cashandcashequivalents,7709590000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:cashandcashequivalents,7709590000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:cashandcashequivalents,5633494000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jpcrp_cor:numberofconsolidatedsubsidiaries,4,,0,CurrentYearInstant
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jpcrp_cor:numberofassociatesaccountedforusingequitymethod,1,,0,CurrentYearInstant
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:directorscompensationssalariesandallowancessga,1453752000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:directorscompensationssalariesandallowancessga,1446563000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:bonusessga,433396000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:bonusessga,430530000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:provisionfordirectorsbonusessga,88000000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:provisionfordirectorsbonusessga,88000000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:transportationandwarehousingexpensessga,235033000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:transportationandwarehousingexpensessga,222522000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:depreciationsga,126071000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:depreciationsga,144683000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:salescommissionsga,8067000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:salescommissionsga,6318000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:retirementbenefitexpensessga,41572000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:retirementbenefitexpensessga,37531000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:sharebasedcompensationexpensessga,123305000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:sharebasedcompensationexpensessga,112308000,,-3,CurrentYearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:rentexpensessga,209849000,,-3,Prior1YearDuration
jpcrp030000-asr-001_E00559-000_2016-12-31_02_2017-04-05.xbrl,jppfs_cor:rentexpensessga,218163000,,-3,CurrentYearDuration
